group_desc	supergroup1	series_code	group_code	primary_option_code	series_desc	option_desc	currency	price	part_code	id	part_desc	optional	obsolete	cost	compacted_part_desc	obsolete1	compulsory	BAM	BHZ	BLT	BRK	BST	BVT	CLA	CHT	CHR	CPH	ELT	EMK	FCL	FTN	FTP	HYD	LEV	LTY	MHT	MLT	STG	VWY	TRD	WBS	PED	MOD	APP	AQU	no_attr
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200015	ERC20-32AGF / ERCGH	STANDARD TREAD 1015MM BATTERY COMP	EUR	0	A908524251253	A908200015A908524251253	Capacity E3.00 1015Mm Batt Comp	C1	N	1965.9336209999999	 CapacityE3001015MmBattComp	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200015	ERC20-32AGF / ERCGH	STANDARD TREAD 1015MM BATTERY COMP	EUR	0	A908524251253	A908200015A908524251253	Capacity E3.00 1015Mm Batt Comp	C1	N	1965.9336209999999	 CapacityE3001015MmBattComp	N	N																							Std Tread						
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200015	ERC20-32AGF / ERCGH	STANDARD TREAD 1015MM BATTERY COMP	EUR	0	A908524251253	A908200015A908524251253	Capacity E3.00 1015Mm Batt Comp	C1	N	1965.9336209999999	 CapacityE3001015MmBattComp	N	N																										30	Standard Application		
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200015	ERC20-32AGF / ERCGH	STANDARD TREAD 1015MM BATTERY COMP	EUR	0	A908524251254	A908200015A908524251254	Capacity E3.20 1015Mm Batt Comp	C1	N	2090.718723	 CapacityE3201015MmBattComp	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200015	ERC20-32AGF / ERCGH	STANDARD TREAD 1015MM BATTERY COMP	EUR	0	A908524251254	A908200015A908524251254	Capacity E3.20 1015Mm Batt Comp	C1	N	2090.718723	 CapacityE3201015MmBattComp	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200015	ERC20-32AGF / ERCGH	STANDARD TREAD 1015MM BATTERY COMP	EUR	0	A908524251254	A908200015A908524251254	Capacity E3.20 1015Mm Batt Comp	C1	N	2090.718723	 CapacityE3201015MmBattComp	N	N																							Std Tread						
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200015	ERC20-32AGF / ERCGH	STANDARD TREAD 1015MM BATTERY COMP	EUR	0	A908524251254	A908200015A908524251254	Capacity E3.20 1015Mm Batt Comp	C1	N	2090.718723	 CapacityE3201015MmBattComp	N	N																										20	Standard Application		
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200016	ERC20-32AGF / ERCGH	WIDE TREAD 1015MM BATTERY COMP	EUR	0	A908524251253	A908200016A908524251253	Capacity E3.00 1015Mm Batt Comp	C1	N	1965.9336209999999	 CapacityE3001015MmBattComp	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200016	ERC20-32AGF / ERCGH	WIDE TREAD 1015MM BATTERY COMP	EUR	0	A908524251253	A908200016A908524251253	Capacity E3.00 1015Mm Batt Comp	C1	N	1965.9336209999999	 CapacityE3001015MmBattComp	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200016	ERC20-32AGF / ERCGH	WIDE TREAD 1015MM BATTERY COMP	EUR	0	A908524251253	A908200016A908524251253	Capacity E3.00 1015Mm Batt Comp	C1	N	1965.9336209999999	 CapacityE3001015MmBattComp	N	N																							Wide Tread						
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200016	ERC20-32AGF / ERCGH	WIDE TREAD 1015MM BATTERY COMP	EUR	0	A908524251253	A908200016A908524251253	Capacity E3.00 1015Mm Batt Comp	C1	N	1965.9336209999999	 CapacityE3001015MmBattComp	N	N																										30	Standard Application		
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200016	ERC20-32AGF / ERCGH	WIDE TREAD 1015MM BATTERY COMP	EUR	0	A908524251254	A908200016A908524251254	Capacity E3.20 1015Mm Batt Comp	C1	N	2090.718723	 CapacityE3201015MmBattComp	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200016	ERC20-32AGF / ERCGH	WIDE TREAD 1015MM BATTERY COMP	EUR	0	A908524251254	A908200016A908524251254	Capacity E3.20 1015Mm Batt Comp	C1	N	2090.718723	 CapacityE3201015MmBattComp	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200016	ERC20-32AGF / ERCGH	WIDE TREAD 1015MM BATTERY COMP	EUR	0	A908524251254	A908200016A908524251254	Capacity E3.20 1015Mm Batt Comp	C1	N	2090.718723	 CapacityE3201015MmBattComp	N	N																							Wide Tread						
BATTERY COMPARTMENT	HYDRAULICS	A908	200	A908200016	ERC20-32AGF / ERCGH	WIDE TREAD 1015MM BATTERY COMP	EUR	0	A908524251254	A908200016A908524251254	Capacity E3.20 1015Mm Batt Comp	C1	N	2090.718723	 CapacityE3201015MmBattComp	N	N																										20	Standard Application		
TRANS & DIRECTIONAL CONTR	ENGINE	A943	G057	A943G05702	MO20F	ELECTRICAL SERVO TILLER	EUR	0	A9431570507	A943G05702A9431570507	Gr.Mdu Ambiente Standard Gr12	C1	N	897.52999999999997	 GrMduAmbienteStandardGr12	N	N																											Standard Application		
TRANS & DIRECTIONAL CONTR	ENGINE	A943	G057	A943G05702	MO20F	ELECTRICAL SERVO TILLER	EUR	0	A9431570508	A943G05702A9431570508	Gr.Mdu Ambiente Cold Store Gr12	C1	N	913.16999999999996	 GrMduAmbienteColdStoreGr12	N	N																											Cold Store		
FORKS	MAST	A943	G159	A943G15926	MO20F	500A FORKS 560X2350L (X=1860MM)	EUR	885	A9431600978	A943G15926A9431600978	Gr.Tel.For. 560X2350L 500Ah Y	C1	N	856.44000000000005	 GrTelFor560X2350L500AhY	N	N																											Standard Application		
FORKS	MAST	A943	G159	A943G15926	MO20F	500A FORKS 560X2350L (X=1860MM)	EUR	885	A9431600978	A943G15926A9431600978	Gr.Tel.For. 560X2350L 500Ah Y	C1	N	856.44000000000005	 GrTelFor560X2350L500AhY	N	N																													
FORKS	MAST	A943	G159	A943G15926	MO20F	500A FORKS 560X2350L (X=1860MM)	EUR	885	A9431608326	A943G15926A9431608326	Gr.Tel.For. 560X2350L 500Ah Y El	C1	N	898.23000000000002	 GrTelFor560X2350L500AhYEl	N	N																											Standard Application		
FORKS	MAST	A943	G159	A943G15926	MO20F	500A FORKS 560X2350L (X=1860MM)	EUR	885	A9431608326	A943G15926A9431608326	Gr.Tel.For. 560X2350L 500Ah Y El	C1	N	898.23000000000002	 GrTelFor560X2350L500AhYEl	N	N																													
BATTERY TRAY & RETENTION	BATTERY	A943	G166	A943G16602	MO20F	LATERAL BATTERY EXTRACTION	EUR	285	A9431591447	A943G16602A9431591447	Gr.Comp. Estr. Lat. Batt. 300Ah	C1	N	124.55	 GrCompEstrLatBatt300Ah																															
BATTERY TRAY & RETENTION	BATTERY	A943	G166	A943G16602	MO20F	LATERAL BATTERY EXTRACTION	EUR	285	A9431591449	A943G16602A9431591449	Gr.Comp.Estr.Lat.Batt.400-500Ah	C1	N	129.94999999999999	 GrCompEstrLatBatt400500Ah																															
BATTERY COMPARTMENT	HYDRAULICS	B862	200	B862200103	MO10-E	SUPPLEMENTARY FORK LIFT SL 3200	EUR	8325	B862154538501	B862200103B862154538501	Gr.Var.Elettr.Cold Store Vers.Sl	C1	N	31.469999999999999	 GrVarElettrColdStoreVersSl	N	N																											Cold Store		
BATTERY COMPARTMENT	HYDRAULICS	B862	200	B862200103	MO10-E	SUPPLEMENTARY FORK LIFT SL 3200	EUR	8325	B862154538501	B862200103B862154538501	Gr.Var.Elettr.Cold Store Vers.Sl	C1	N	31.469999999999999	 GrVarElettrColdStoreVersSl	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	B862	200	B862200103	MO10-E	SUPPLEMENTARY FORK LIFT SL 3200	EUR	8325	B862154538501	B862200103B862154538501	Gr.Var.Elettr.Cold Store Vers.Sl	C1	N	31.469999999999999	 GrVarElettrColdStoreVersSl	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	B862	200	B862200103	MO10-E	SUPPLEMENTARY FORK LIFT SL 3200	EUR	8325	B862154538501	B862200103B862154538501	Gr.Var.Elettr.Cold Store Vers.Sl	C1	N	31.469999999999999	 GrVarElettrColdStoreVersSl	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	B862	200	B862200103	MO10-E	SUPPLEMENTARY FORK LIFT SL 3200	EUR	8325	B862S01327030028	B862200103B862S01327030028	Gr. Mod. Comp. Comuni Elec. Ac	C1	N	0	 GrModCompComuniElecAc	N	N																											Standard Application		
BATTERY COMPARTMENT	HYDRAULICS	B862	200	B862200103	MO10-E	SUPPLEMENTARY FORK LIFT SL 3200	EUR	8325	B862S01327030028	B862200103B862S01327030028	Gr. Mod. Comp. Comuni Elec. Ac	C1	N	0	 GrModCompComuniElecAc	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	B862	200	B862200103	MO10-E	SUPPLEMENTARY FORK LIFT SL 3200	EUR	8325	B862S01327030028	B862200103B862S01327030028	Gr. Mod. Comp. Comuni Elec. Ac	C1	N	0	 GrModCompComuniElecAc	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	B862	200	B862200103	MO10-E	SUPPLEMENTARY FORK LIFT SL 3200	EUR	8325	B862S01327030028	B862200103B862S01327030028	Gr. Mod. Comp. Comuni Elec. Ac	C1	N	0	 GrModCompComuniElecAc	N	N																													
MODEL	MODEL	B868	G001	B868G00101	MTC10,MTC13-48V,NTA030SB	MODEL: MTC10	EUR	55245	B8681568492	B868G00101B8681568492	Gr.Ventole+Plafoniera Cab Tx	C1	N	221.25	 GrVentole+PlafonieraCabTx	N	N																											Standard Application		
MODEL	MODEL	B868	G001	B868G00101	MTC10,MTC13-48V,NTA030SB	MODEL: MTC10	EUR	55245	B8681568492	B868G00101B8681568492	Gr.Ventole+Plafoniera Cab Tx	C1	N	221.25	 GrVentole+PlafonieraCabTx	N	N																													
MODEL	MODEL	B868	G001	B868G00101	MTC10,MTC13-48V,NTA030SB	MODEL: MTC10	EUR	55245	B8681587107	B868G00101B8681587107	Gr.Ventole+Plafoniera Cab Dx	C1	N	222.28	 GrVentole+PlafonieraCabDx	N	N																											Standard Application		
MODEL	MODEL	B868	G001	B868G00101	MTC10,MTC13-48V,NTA030SB	MODEL: MTC10	EUR	55245	B8681587107	B868G00101B8681587107	Gr.Ventole+Plafoniera Cab Dx	C1	N	222.28	 GrVentole+PlafonieraCabDx	N	N																													
CONTROLS	DRIVE	B868	G036	B868G03601	MTC10,MTC13-48V,NTA030SB	FWD CONSOLE W/ MULTI-TURN STEERING	EUR	0	B8681536456	B868G03601B8681536456	Console Com.Front.Multi-Turn Std	C1	N	2143.3200000000002	 ConsoleComFrontMultiTurnStd	N	N																											Standard Application		
CONTROLS	DRIVE	B868	G036	B868G03601	MTC10,MTC13-48V,NTA030SB	FWD CONSOLE W/ MULTI-TURN STEERING	EUR	0	B8681536460	B868G03601B8681536460	Console Com.Front.Multi-Turn Cs	C1	N	2261.79	 ConsoleComFrontMultiTurnCs	N	N																											Cold Store		
MASTS	MAST	B868	G105	B868G10514	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  6760MM(266") 2STG - TRI	EUR	26970	B8681588387	B868G10514B8681588387	Gr. Mont. 3F 2Stg H3=6680 Std	C1	N	4979.7200000000003	 GrMont3F2StgH3=6680Std	N	N																											Standard Application		
MASTS	MAST	B868	G105	B868G10514	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  6760MM(266") 2STG - TRI	EUR	26970	B8681588387	B868G10514B8681588387	Gr. Mont. 3F 2Stg H3=6680 Std	C1	N	4979.7200000000003	 GrMont3F2StgH3=6680Std	N	N																			6680 MM,6760 MM		2 Stages	3 Ways							
MASTS	MAST	B868	G105	B868G10514	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  6760MM(266") 2STG - TRI	EUR	26970	B8681588454	B868G10514B8681588454	Gr. Mont. 3F 2Stg H3=6680 Cs	C1	N	5654.1300000000001	 GrMont3F2StgH3=6680Cs	N	N																											Cold Store		
MASTS	MAST	B868	G105	B868G10514	MTC10,MTC13-48V,NTA030SB	MAIN LIFT:  6760MM(266") 2STG - TRI	EUR	26970	B8681588454	B868G10514B8681588454	Gr. Mont. 3F 2Stg H3=6680 Cs	C1	N	5654.1300000000001	 GrMont3F2StgH3=6680Cs	N	N																			6680 MM,6760 MM		2 Stages	3 Ways							
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868153657011	B868G17101B868153657011	Tril.H9 1980 Fo.1200X100X45 Yale	C1	N	8118.1300000000001	 TrilH91980Fo1200X100X45Yale	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868153657012	B868G17101B868153657012	Tril.H9 1980 Fo.1000X100X45 Yale	C1	N	8096.4899999999998	 TrilH91980Fo1000X100X45Yale	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868153657013	B868G17101B868153657013	Tril.H9 1980 Fo. 800X100X45 Yale	C1	N	8089.2799999999997	 TrilH91980Fo800X100X45Yale	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868153657014	B868G17101B868153657014	Tril.H9 1980 Fo.1066X130X35 Yale	C1	N	8106.79	 TrilH91980Fo1066X130X35Yale	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868153657015	B868G17101B868153657015	Tril.H9 1980 Fo.1066X100X45 Yale	C1	N	8108.8500000000004	 TrilH91980Fo1066X100X45Yale	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868153657411	B868G17101B868153657411	Tril.H9 1980 Fp Fo.1200X100X45 Y	C1	N	8391.1299999999992	 TrilH91980FpFo1200X100X45Y	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868153657412	B868G17101B868153657412	Tril.H9 1980 Fp Fo.1000X100X45 Y	C1	N	8369.4899999999998	 TrilH91980FpFo1000X100X45Y	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868153657413	B868G17101B868153657413	Tril.H9 1980 Fp Fo. 800X100X45 Y	C1	N	8362.2800000000007	 TrilH91980FpFo800X100X45Y	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868153657415	B868G17101B868153657415	Tril.H9 1980 Fp Fo.1066X100X45 Y	C1	N	8381.8600000000006	 TrilH91980FpFo1066X100X45Y	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868158835111	B868G17101B868158835111	Tril.H9 1980 Fo.1200X100X45 Y Cs	C1	N	8310.1000000000004	 TrilH91980Fo1200X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868158835112	B868G17101B868158835112	Tril.H9 1980 Fo.1000X100X45 Y Cs	C1	N	8288.4699999999993	 TrilH91980Fo1000X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868158835113	B868G17101B868158835113	Tril.H9 1980 Fo. 800X100X45 Y Cs	C1	N	8281.2600000000002	 TrilH91980Fo800X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868158835114	B868G17101B868158835114	Tril.H9 1980 Fo.1066X130X35 Y Cs	C1	N	8298.7700000000004	 TrilH91980Fo1066X130X35YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868158835115	B868G17101B868158835115	Tril.H9 1980 Fo.1066X100X45 Y Cs	C1	N	8300.8299999999999	 TrilH91980Fo1066X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868158835511	B868G17101B868158835511	Trilh9 1980 Fpfo1200X100X45 Y Cs	C1	N	8561.4699999999993	 Trilh91980Fpfo1200X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868158835512	B868G17101B868158835512	Trilh9 1980 Fpfo1000X100X45 Y Cs	C1	N	8539.8400000000001	 Trilh91980Fpfo1000X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868158835513	B868G17101B868158835513	Trilh9 1980 Fpfo.800X100X45 Y Cs	C1	N	8532.6299999999992	 Trilh91980Fpfo800X100X45YCs	N	N																											Cold Store		
AUXILIARY MAST	OTHER	B868	G171	B868G17101	MTC10,MTC13-48V,NTA030SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B868158835515	B868G17101B868158835515	Trilh9 1980 Fpfo1066X100X45 Y Cs	C1	N	8552.2000000000007	 Trilh91980Fpfo1066X100X45YCs	N	N																											Cold Store		
CAB	CAB	B868	G180	B868G18003	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 61" (1550M	EUR	0	B8681536437	B868G18003B8681536437	Gr.Cabina 2-Stg 1550 Yale	C1	N	5183.0100000000002	 GrCabina2Stg1550Yale	N	N																											Standard Application		
CAB	CAB	B868	G180	B868G18003	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 61" (1550M	EUR	0	B8681536441	B868G18003B8681536441	Gr.Cabina 3-Stg 1550 Yale	C1	N	5115.5900000000001	 GrCabina3Stg1550Yale	N	N																											Standard Application		
CAB	CAB	B868	G180	B868G18003	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 61" (1550M	EUR	0	B8681588361	B868G18003B8681588361	Gr.Protez.Comandi Cab. 1550	C1	N	226.88	 GrProtezComandiCab1550	N	N																											Standard Application		
CAB	CAB	B868	G180	B868G18003	MTC10,MTC13-48V,NTA030SB	OPERATOR PLATFORM WIDTH: 61" (1550M	EUR	0	B8681592661	B868G18003B8681592661	Gr.Prot.Frontale S.S. (Cab 1550)	C1	N	226.88	 GrProtFrontaleSS(Cab1550)	N	N																											Standard Application		
MODEL	MODEL	B869	G001	B869G00101	MTC13-80V,15,15L,NTA035SB	MODEL MTC13-80V	EUR	73645	B8691568492	B869G00101B8691568492	Gr.Ventole+Plafoniera Cab Tx	C1	N	221.25	 GrVentole+PlafonieraCabTx	N	N																											Standard Application		
MODEL	MODEL	B869	G001	B869G00101	MTC13-80V,15,15L,NTA035SB	MODEL MTC13-80V	EUR	73645	B8691568492	B869G00101B8691568492	Gr.Ventole+Plafoniera Cab Tx	C1	N	221.25	 GrVentole+PlafonieraCabTx	N	N																													
MODEL	MODEL	B869	G001	B869G00101	MTC13-80V,15,15L,NTA035SB	MODEL MTC13-80V	EUR	73645	B8691587107	B869G00101B8691587107	Gr.Ventole+Plafoniera Cab Dx	C1	N	222.28	 GrVentole+PlafonieraCabDx	N	N																											Standard Application		
MODEL	MODEL	B869	G001	B869G00101	MTC13-80V,15,15L,NTA035SB	MODEL MTC13-80V	EUR	73645	B8691587107	B869G00101B8691587107	Gr.Ventole+Plafoniera Cab Dx	C1	N	222.28	 GrVentole+PlafonieraCabDx	N	N																													
CONTROLS	DRIVE	B869	G036	B869G03601	MTC13-80V,15,15L,NTA035SB	FWD CONSOLE W/MULTI-TURN STEERING	EUR	0	B8691536456	B869G03601B8691536456	Console Com.Front.Multi-Turn Std	C1	N	2143.3200000000002	 ConsoleComFrontMultiTurnStd	N	N																											Standard Application		
CONTROLS	DRIVE	B869	G036	B869G03601	MTC13-80V,15,15L,NTA035SB	FWD CONSOLE W/MULTI-TURN STEERING	EUR	0	B8691536460	B869G03601B8691536460	Console Com.Front.Multi-Turn Cs	C1	N	2261.79	 ConsoleComFrontMultiTurnCs	N	N																											Cold Store		
MASTS	MAST	B869	G105	B869G10514	MTC13-80V,15,15L,NTA035SB	MAIN LIFT:  6760(266") 2 STG - TRI-	EUR	32510	B8691588387	B869G10514B8691588387	Gr. Mont. 3F 2Stg H3=6680 Std	C1	N	4979.7200000000003	 GrMont3F2StgH3=6680Std	N	N																											Standard Application		
MASTS	MAST	B869	G105	B869G10514	MTC13-80V,15,15L,NTA035SB	MAIN LIFT:  6760(266") 2 STG - TRI-	EUR	32510	B8691588387	B869G10514B8691588387	Gr. Mont. 3F 2Stg H3=6680 Std	C1	N	4979.7200000000003	 GrMont3F2StgH3=6680Std	N	N																			6680 MM		2 Stages	3 Ways							
MASTS	MAST	B869	G105	B869G10514	MTC13-80V,15,15L,NTA035SB	MAIN LIFT:  6760(266") 2 STG - TRI-	EUR	32510	B8691588454	B869G10514B8691588454	Gr. Mont. 3F 2Stg H3=6680 Cs	C1	N	5654.1300000000001	 GrMont3F2StgH3=6680Cs	N	N																											Cold Store		
MASTS	MAST	B869	G105	B869G10514	MTC13-80V,15,15L,NTA035SB	MAIN LIFT:  6760(266") 2 STG - TRI-	EUR	32510	B8691588454	B869G10514B8691588454	Gr. Mont. 3F 2Stg H3=6680 Cs	C1	N	5654.1300000000001	 GrMont3F2StgH3=6680Cs	N	N																			6680 MM		2 Stages	3 Ways							
AUXILIARY MAST	OTHER	B869	G171	B869G17101	MTC13-80V,15,15L,NTA035SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B869153657011	B869G17101B869153657011	Tril.H9 1980 Fo.1200X100X45 Yale	C1	N	8118.1300000000001	 TrilH91980Fo1200X100X45Yale	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B869	G171	B869G17101	MTC13-80V,15,15L,NTA035SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B869153657012	B869G17101B869153657012	Tril.H9 1980 Fo.1000X100X45 Yale	C1	N	8096.4899999999998	 TrilH91980Fo1000X100X45Yale	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B869	G171	B869G17101	MTC13-80V,15,15L,NTA035SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B869153657013	B869G17101B869153657013	Tril.H9 1980 Fo.800X100X45 Yale	C1	N	8089.2799999999997	 TrilH91980Fo800X100X45Yale	N	N																											Standard Application		
AUXILIARY MAST	OTHER	B869	G171	B869G17101	MTC13-80V,15,15L,NTA035SB	AUXILIARY MAST LIFT HEIGHT - 78"(19	EUR	0	B869153657014	B869G17101B869153657014	Tril.H9 1980 Fo.1066X130X35 Yale	C1	N	8106.79	 TrilH91980Fo1066X130X35Yale	N	N																											Standard Application		
